Cluster #0,Cluster #1,Cluster #2,Cluster #3,Cluster #4,Cluster #5,Cluster #6,Cluster #7,Cluster #8,Cluster #9,Cluster #10,Cluster #11,Cluster #12,Cluster #13,Cluster #14,Cluster #15,Cluster #16,Cluster #17,Cluster #18,Cluster #19,Cluster #20,Cluster #21,Cluster #22,Cluster #23,Cluster #24,Cluster #25,Cluster #26,Cluster #27,Cluster #28,Cluster #29,Cluster #30,Cluster #31,Cluster #32,Cluster #33,Cluster #34,Cluster #35,Cluster #36,Cluster #37,Cluster #38,Cluster #39,Cluster #40,Cluster #41,Cluster #42,Cluster #43,Cluster #44,Cluster #45,Cluster #46,Cluster #47,Cluster #48,Cluster #49,Cluster #50,Cluster #51,Cluster #52,Cluster #53,Cluster #54,Cluster #55,Cluster #56,Cluster #57
0.4060255147,0.4360569877,0.610239531,0.2558681498,0.1513586238,0.08949378949,0.2402517839,0.4288494342,1.067919179,0.2348461187,0.5183432237,0.04144343272,0,0.4192393629,0.2114215698,0.02462580785,0.8078466233,0.1663743603,0.1879970209,0.4624846839,0.356773899,0.7772145208,0.3339499796,1.251111165,2.203108858,0.2240347885,0.3471638277,0.6654974413,0.2690819979,5.182230978,0.04564783894,0.4648872018,46.09891166,0.006006294597,0.0774812003,0.1771856906,0.8991423011,1.416884895,4.745573361,1.732815991,0.3387550153,3.875261274,4.386997573,0.5303558129,0.06606924056,4.091487879,3.603776758,0.223434159,0.3363524974,0.09790260193,1.437906926,4.528746126,0.5369627369,0.1075126733,0.5387646253,0.2654782212,0.6096389016,0.3892078899
0.2224406908,0.314793299,0.5004915542,0.3386262301,0.07547094865,0.0526310563,0.3733825881,0.4458744203,0.8281943576,0.5769555417,0.5670251537,0.176760906,0.002979116394,0.7854936892,0.9592754789,0.1807330612,0.4270066832,0.9761571385,0.1708026733,0.4597769635,0.3455775017,0.4885750886,0.3416053465,1.690152034,1.818254039,0.1042690738,0.4270066832,0.6087327832,1.586875999,11.5023684,0.1161855394,0.7765563401,45.75922781,0.06454752187,0.3267097646,0.5292896793,0.6315726755,2.935422687,4.930437632,2.167803696,0.1429975869,3.400164844,2.989046782,0.3346540749,0.05759625029,0.8222361248,2.150922037,0.1956286432,0.3068489886,0.1122133842,1.791441992,1.022829962,0.1588862077,0.1340602377,0.319758493,0.08738741423,0.280036941,0.1072481902
1.881402679,0.2123965721,0.9782555162,0.6433461387,0.1951585894,0.1797675335,0.3675384161,0.1157407407,1.753349094,0.8194198188,0.4278713554,0.1723798266,0.000615642238,0.243178684,0.245641253,0.1218971631,0.2684200158,0.1262066588,0.09542454689,1.021966115,0.5091361308,0.5042109929,0.3718479117,0.615642238,3.297379827,0.281964145,0.243178684,0.2856579984,0.2357909771,1.142631994,0.03201339638,0.8465080772,50.91484437,0.0307821119,0.2253250591,0.4291026399,0.5596187943,1.968208235,2.491504137,3.093602246,0.4918981481,3.197645784,2.734067179,0.6655092593,0.281964145,1.446759259,1.082914697,0.2413317573,0.1760736801,0.2117809299,1.693631797,8.079688731,0.1182033097,0.09973404255,0.3416814421,0.04124802994,0.5349931048,0.6119483846
0.07286145746,0.5875923989,0.511205387,0.1269199582,0.05053294631,0.04348183752,0.1057666318,0.2632413947,1.297404017,0.7803227057,0.9072426639,0.03878109833,0.007051108787,0.6639794108,2.671195045,0.5159061262,1.672287967,0.8003008473,0.1010658926,0.4853513215,0.3878109833,0.836731576,0.2738180579,0.8202789889,2.78988871,0.4077891248,0.2749932427,0.3267013738,1.338535485,4.388140035,0.1845040133,1.955507504,34.90416368,0.02937961995,0.558212779,1.096447416,0.3361028522,2.899180896,2.928560516,2.256354812,0.116343295,0.7239138355,3.147144889,0.6075705405,0.8437826848,6.005194317,1.994288602,0.05640887029,0.2174091876,0.1445477301,1.932003808,5.5503978,4.525636656,0.418365788,0.9695274582,1.028286698,0.2561902859,0.767395673
0.4082847786,0.5613915706,1.233360269,0.229660188,0.1190830604,0.114830094,0.5146089397,0.2636839195,0.7867987922,1.403478927,0.07655339599,0.1616127249,0.04678263089,0.3317313826,0.6677157317,0.06804746311,0.5103559733,0.07655339599,0.09781822821,0.9824352486,0.5528856377,0.6507038659,0.06804746311,0.2892017182,3.840428699,0.1786245907,0.5486326713,0.7102453962,0.2254072215,2.947305746,0.2892017182,1.407731893,49.74269553,0.03402373155,0.8293284566,1.156806873,0.2126483222,3.410879088,2.062688725,2.156253987,0.948411517,0.6124271679,3.419385021,0.3657551142,0.03402373155,0.497597074,1.47152639,0.1360949262,0.459320376,0.267936886,2.921787947,2.275337048,0.229660188,0.1020711947,1.122783141,0.6166801344,3.087653638,1.463020457
0.1151695618,0.4547109125,0.4421795094,0.1808102447,0.09130022258,0.03819094278,0.3103014101,0.1664886412,0.8604896795,0.3108981436,0.1366519671,0.2279521897,0.03878767626,0.7268213798,0.6951945053,0.1247172975,1.020414252,0.1008479583,0.03819094278,0.7691894569,0.5734608752,0.7805273931,0.3556531546,1.163033554,2.565357234,0.1993089826,0.2249685223,0.1903579804,0.313881811,5.33837772,0.1145728283,1.761557236,53.46970682,0.03461054189,0.4696292495,0.6038942827,0.3174622119,6.156499323,2.574308237,2.241927688,0.1933416478,0.03699747582,1.390389011,0.8992773558,0.07757535252,1.398743279,2.799873493,0.1324748328,0.3192524123,0.109202227,1.371293539,0.626570155,0.3055275422,0.0656406829,2.680526796,1.180338825,0.05788314765,0.05668968069
0.09018681555,1.232553146,0.6356023191,0.2190251235,0.06441915396,0.06871376423,0.1975520721,0.6914322525,0.8245651707,0.9190465965,1.477345931,0.1030706463,0.008589220528,1.309856131,0.6055400472,0.08589220528,0.8889843247,1.546059695,0.2018466824,0.227614344,0.2834442774,1.537470475,0.3822203135,2.654069143,2.138715912,0.4423448572,0.7343783552,0.7343783552,2.877388877,9.9162551,0.06871376423,0.2791496672,25.08911316,0.04724071291,0.05582993343,0.2233197337,0.6098346575,0.8116813399,3.074940949,1.94545845,0.5883616062,4.200128838,1.533175864,0.2319089543,0.3392742109,3.392742109,2.542409276,0.2147305132,0.4079879751,0.1073652566,0.7343783552,11.09297831,3.680480996,1.288383079,1.069357956,0.4165771956,1.202490874,1.653424952
1.399357975,0.324571331,0.8448819514,0.1672681201,0.08826062508,0.09537841743,0.622095051,0.1444911846,0.9907966945,0.552340686,0.5865060893,0.1167317945,0.002135337704,0.2946766031,0.4484209178,0.03345362402,0.6505662204,0.2149573288,0.1124611191,0.6235186095,0.3566013965,0.4519798139,0.2918294862,1.898315219,1.583708797,0.08612528738,0.2227869004,0.4953983472,0.2391578228,4.113372196,0.2462756152,1.494024613,54.60272042,0.1117493398,0.4299146577,0.4341853331,1.639939356,3.968881012,5.699216331,1.603638615,0.01637092239,0.3608720719,2.443538112,0.5331226467,0.6512779996,0.2028570818,0.6107065832,0.01992981857,0.09039596279,0.1622856655,2.088360274,3.926174258,0.08541350815,0.0555187803,0.1786565879,0.05694233876,0.1459147431,0.08897240432
0.4278329075,0.5011191,0.4839529648,0.291164062,0.1056377549,0.0792283162,0.2152369257,0.2852219383,1.372630578,0.3769947379,0.7401245205,0.1498735648,0.002640943873,0.3004073656,0.8807547818,0.1208231822,0.9210291758,0.2112755099,0.09243303557,0.5585596292,0.4766903691,0.7757772628,0.2125959818,0.9421567268,2.13388265,0.1267653059,0.4139679521,0.4067053565,0.4780108411,4.249278692,0.1307267217,1.334997128,48.11799737,0.03433227035,0.2819207585,0.6424095972,0.5024395719,3.176395244,3.50453252,1.947696107,0.3624695466,3.878226078,4.694277735,0.3512455352,0.06404288893,2.222354269,2.925505576,0.2396656565,0.3928404012,0.1518542727,1.301325094,2.969741386,0.4727289533,0.103657047,0.4780108411,0.2152369257,0.7137150818,0.4568832901
0.1274781997,0.3112657881,0.2995346655,0.1087084034,0.04301411645,0.03675751769,0.1431196966,0.337074258,1.328745161,0.2041215344,0.7930238924,0.04536034098,0,0.5677863372,0.8774879756,0.1313885739,1.266961248,0.2408790521,0.04066789192,0.7992804911,0.6053259297,0.8383842334,0.3855628984,1.808939115,0.8673210026,0.1783130646,0.140773472,0.5341571188,0.2346224534,6.556133422,0.2174168068,2.242990654,50.91072616,0.003128299378,0.5732608611,0.6194032769,0.4246666406,5.603566261,3.453642514,1.694756188,0.06021976303,0.246353576,1.472646932,0.7539201502,0.5341571188,2.400969773,3.517772651,0.01485942205,0.04848864036,0.03284714347,0.7711257967,1.738552379,0.4363977633,0.04536034098,0.7938059672,0.3949477965,0.8813983498,0.2604309232
0.2390047597,0.5811696934,0.591383572,0.2165342267,0.08273241681,0.03779135089,0.3523788123,0.2063203481,0.6220252079,0.7578697935,0.08579658039,0.05924049599,0.1348231978,0.6955651339,0.8365166588,0.0347271873,1.130676363,0.2308336568,0.04494106592,0.7548056299,0.4024268176,0.8140461259,0.3227585643,1.535145956,0.9805323474,0.1205237677,0.2022347966,0.3676996303,0.1797642637,5.792290564,1.109227218,3.268441158,44.04326599,0.2624966805,2.344085143,2.467673074,1.14191163,4.647314771,2.023369354,2.12550814,0.5158008702,0.1276734827,1.610728658,0.3319510551,0.04391967806,2.090780953,2.333871264,0.4514534349,0.7486773027,0.1869139787,2.106101771,3.937450207,0.4310256777,0.2665822319,2.322635998,0.2931383163,0.08681796826,0.2686250077
0.3202330794,0.4414193232,0.8074896866,0.3214888954,0.1525816437,0.05086054791,0.4502100352,0.3698378114,0.5224194551,0.4790938032,0.06530243189,0.07095360388,0.09104665984,0.4954194111,0.9789085703,0.07095360388,0.6109544829,0.4809775272,0.0558838119,0.5142566511,0.4753263552,0.6517685029,0.4973031351,1.734909801,0.8294664666,0.1080001758,0.6360708029,0.4966752271,0.7465826107,8.761200309,0.02762795195,0.605931219,54.03336703,0.09355829184,0.2266747876,0.2549306476,0.4037448433,2.846306959,2.961214123,2.010561413,0.9456294464,0.3660703634,3.094958527,0.600907955,0.08351176386,0.3566517434,1.565374641,0.572024187,0.4213262673,0.1067443598,1.795816877,2.230329212,0.1500700117,0.1054885438,0.7478384267,0.5004426751,0.2662329915,0.3390703194
0.3131958651,0.4562159422,0.6227709687,0.2389702554,0.1339681735,0.05069066025,0.05612180242,0.3711280482,0.8961384579,0.1846588338,0.1846588338,0.01629342651,0.3168166265,0.7187211471,0.4417328964,0.1719861687,0.941397976,0.4435432772,0.01267266506,0.4254394699,0.3276789109,0.7223419085,0.353024241,1.940728135,0.8526893206,0.5757010699,0.5014754603,0.8744138892,0.3783695711,7.183590709,0.1158643663,0.6119086844,45.92935894,0,0.3222477687,0.2896609157,0.5757010699,5.342433514,1.609428463,1.432011152,0.1430200771,0.1212955084,4.520520665,0.5286311711,0.07422560965,4.641816174,2.355305321,0.1321577928,0.4743197494,0.1484512193,1.413907345,1.663739884,0.4344913735,0.09776055905,4.976736608,0.8400166555,0.2118145446,0.2860401542
0.8975825369,0.9208460152,1.48304674,0.09111528992,0.04846557975,0.07948355078,0.4071108699,0.2268189132,1.037163407,0.756063044,0.05234282612,0.1027470291,0.1085628986,0.2306961596,1.16705116,0.3295659423,0.3334431886,0.04264971018,0.08336079716,1.178682899,0.5021034062,0.5699552178,0.1550898552,0.2268189132,1.13021732,0.1008084059,0.2442665219,0.6901498556,0.2151871741,1.861078262,0.1318263769,3.101797104,48.07397786,0.2151871741,0.2791617393,0.7812651455,0.2500823915,5.802299207,2.376752031,2.495008045,0.09111528992,0.6184207975,2.210030436,2.221662176,1.676909059,0.2694686234,0.1550898552,0.1919236958,1.382238334,0.1085628986,0.8142217397,8.719927108,0.3353818118,0.1201946378,1.134094566,0.2462051451,0.5893414497,0.3353818118
0.8475764611,0.7582485497,1.089592779,0.1163340241,0.05193483217,0.06387984357,0.2949898467,0.3490020722,0.8190123034,0.5489511761,0.06024440532,0.1163340241,0.07374746169,0.2752546105,1.612576539,0.4985743889,0.5344094231,0.02908350602,0.05816701203,0.9192465295,0.5146741868,0.7509776732,0.1708655978,0.2762933072,0.7483809316,0.2113747669,0.3329022742,0.923401316,0.2264358683,2.146985962,0.07842159658,3.039745727,50.6421742,0.1007535744,0.1999491039,0.937943069,0.3812016681,4.978473012,2.298116324,2.398869898,0.08465377644,0.4523523882,2.715672374,1.65879854,1.50403274,0.4248269272,0.492342209,0.1994297555,1.294216018,0.1376273053,1.038696643,7.061059782,0.2659063407,0.1158146757,1.084399296,0.2508452394,0.5048065687,0.2394195763
0.1776187462,0.651699327,0.6613876222,0.1601798148,0.07556870293,0.06458863498,0.1659927919,0.2932324028,0.118197202,0.4023871959,0.1207807474,0.08331933913,0.1627633602,0.4165966956,4.134964412,0.6542828724,0.5806518285,0.1543668376,0.03294020384,0.5800059422,0.4463074677,0.6994949169,0.2764393577,1.614069988,0.6549287587,0.3061501298,0.6975572578,0.6975572578,0.2635216307,7.186131528,0.1459703151,1.287897382,47.23560642,0.02196013589,0.5619211244,0.4308061953,0.1194889747,1.848526733,1.463578469,1.940242595,4.415924974,2.10752716,1.897614096,0.5632128971,0.06265097593,1.905364732,1.71999535,0.2628757444,0.4101378321,0.03746140829,0.8112332554,2.143050909,0.2079754046,0.07944402103,3.101546252,0.5302726932,1.344089494,0.8099414827
0.3072120506,0.659019399,2.128186706,0.4211778114,0.133785893,0.1164432773,0.5747838367,0.4583405594,0.8051928747,1.018259297,0.02973019845,0.1412184426,0.1164432773,0.7729851597,2.321432996,0.8844734039,0.2427966207,0.1461734757,0.00991006615,0.9389787677,0.2973019845,0.6119465847,0.1734261576,1.147090157,1.521195154,0.1139657607,0.3666724475,0.760597577,0.4855932413,7.375566732,0.8027153581,1.654981047,35.99088274,0.1560835419,1.253623368,1.92503035,0.2774818522,4.585883111,1.117359958,1.647548497,1.318038798,0.433565394,2.254540049,1.523672671,1.010826747,0.5004583406,0.5648737705,0.165993608,1.065332111,0.101578178,1.20902807,5.918787008,0.1957238065,0.08175804573,1.164432773,0.1313083765,1.798677006,6.069915517
0.03762762885,0.2420371802,0.1616971078,0.5044136192,0.1428832933,0.03915307326,0.2150876622,0.3467843632,0.4703453606,0.2816987349,0.8796729447,0.1352560713,0.006101777651,3.06614327,0.113391368,0.009152666477,0.3401741041,2.173249807,0.6269576537,0.1205101086,0.210511329,0.5272952854,0.5166171745,3.199873897,0.5888215433,2.77935972,0.2013586625,0.7606882805,2.805800757,27.78902087,0.02542407355,0.5354309889,33.81401782,0.01322051824,0.07220436887,0.2415286987,0.795773502,0.7739087988,2.387828988,1.295610788,0.08288247976,0.4825489159,1.53815645,0.2496644022,0.06559410975,1.564597486,3.362587967,0.02542407355,0.0838994427,0.2923768458,1.039336127,1.14764268,0.03864459179,0.0630517024,0.2781393646,0.1322051824,0.1500020339,0.156612293
0.2713971647,0.2451166199,0.4609203245,0.6585298057,0.2102443585,0.05508806509,1.273595633,0.1824476284,1.924544513,0.9425618477,0.1192732419,0.1794152579,0.07833623936,0.9880474061,0.7166502413,0.02425896445,0.09956283324,1.304930129,0.3416470826,0.4305966189,0.2774619058,0.9460996134,0.4240264827,3.831400197,0.5887852829,0.2916129684,0.2233846309,0.1900285548,0.8227832108,13.06193617,0.240062669,1.245798903,46.80666111,0.4952871908,0.731306699,0.9946175423,1.125514871,2.145907563,1.976600207,1.110858414,0.21833068,0.780330023,3.268390064,0.3967351477,0.04396937306,0.5665478988,0.1480807621,0.3866272458,0.4942764006,0.5973769995,1.913931216,1.375180047,0.2653324236,0.1627372198,0.8040835923,0.0480125338,0.1258433781,0.3669168372
0.03919785509,0.5503378855,0.3582683956,0.1105379514,0.02273475595,0.03449411248,0.1442481067,0.3237742831,1.072453315,0.6671474937,0.4531272049,0.05174116872,0.003135828407,0.9995453049,0.5495539284,0.03135828407,1.729409367,0.1826620047,0.04468555481,0.2877122564,0.2634095862,0.8176672572,0.7361357187,1.072453315,2.013985795,0.2579218865,0.1301368789,0.6201100676,0.2061807178,3.760642218,0.5628811991,0.838834099,39.05125512,1.088916414,0.4852694461,1.517740949,0.3214224118,7.27668982,3.298107528,1.571050032,0.05958073974,1.17671961,4.830743662,0.9485880933,0.3472929961,7.249251321,3.20011289,0.05017325452,0.2634095862,0.07604383888,1.432289625,1.813292777,2.493767541,0.5605293278,1.03874316,0.5260352154,0.2053967607,0.1810940905
0.3577352759,0.3182644843,0.1573835362,0.4481683554,0.1104182905,0.08493714651,0.2308291864,0.05645822092,2.213362112,0.2408217919,0.9413034355,0.03497411915,0.005995563283,0.6560145492,0.270299978,0.01448927793,1.323020964,0.05445969982,0.0189859504,0.4831424746,0.1703739233,0.5401003258,0.5940603953,1.145152587,4.530147691,0.5655814697,0.06844934748,0.1388972161,0.4641565242,3.033755021,0.1873613526,1.833143474,47.54431721,0.004996302736,0.7674321002,0.7149709215,1.38747327,4.532645842,2.344764874,1.366988429,0.1244079381,0.9363071327,1.998021464,0.6799968024,0.1523872334,4.807442493,3.995043668,0.1673761417,0.1289046106,0.8313847753,1.116174031,3.308052041,1.092691408,0.04196894298,0.04796450627,0.1828646801,0.2308291864,0.2023502608
0.04284466909,0.2944893078,0.4268196782,0.6573131511,0.197953218,0.2028342562,0.1567355616,0.2993703461,1.168195155,0.5314908318,0.7066658712,0.06833453551,0.007592726168,1.910112969,1.777782599,0.1285340073,0.5244404432,1.531561336,0.3156404736,0.4230233151,0.3254025501,0.7533069034,0.4794264238,4.171660692,2.967128919,1.048880886,0.5027469399,0.8069983242,2.336932647,14.57803424,0.03199791742,0.6019947176,33.78654677,0.009762076502,0.06996154827,0.19524153,0.6941921068,1.292932799,1.650875604,0.8541816939,0.5125090164,1.471361864,3.318021336,0.4284466909,0.117144918,5.816570583,3.226908622,0.1344997207,0.1963262052,0.5998253673,1.083590492,2.301680704,0.4056685124,0.09762076502,0.5179323922,0.4024144869,0.6459240619,0.1936145173
0.0951398603,0.3829143883,0.6523203293,0.2712898987,0.09561084971,0.0819521569,0.3033171784,0.2613991211,0.9396238679,0.3245117017,0.7672417447,0.02731738563,0.00188395763,0.8251734418,0.2854195809,0.012716714,1.42238801,0.3188598288,0.0503958666,0.3970440705,0.1733241019,0.9636443276,0.2411465766,1.475609814,2.061049647,0.1007917332,0.4634535769,0.5656582783,0.4182385938,6.190684771,0.4107027633,1.05737122,39.60361531,0.01648462926,0.8148116749,1.185480339,1.283917125,6.020657595,4.019894593,2.525445203,0.3697266848,4.561532411,4.455088805,0.2175971062,0.03532420556,2.550407641,4.225716964,0.1733241019,0.8864020648,0.06405455941,0.7799584587,2.563595345,0.4347232231,0.06735148527,0.4224774985,0.2081773181,0.4446140006,0.4314262972
0.04323941863,0.4166707613,0.2093180947,0.1090812606,0.02456785149,0.02456785149,0.04520484675,0.1709922464,1.297182559,0.7360528307,0.823514382,0.01965428119,0.0009827140597,0.6702109887,1.237237001,0.263367368,1.75021374,0.4009473364,0.02653327961,0.1189084012,0.2604192258,2.206193064,0.395051052,0.9679733488,2.611071257,1.801314871,0.2004736682,0.2270069478,1.08688175,5.884491789,0.02948142179,0.3921029098,42.06507533,0.165095962,0.07370355448,0.3567252037,0.32920921,0.7910848181,4.891950589,2.866576912,0.1120294028,0.9601116363,2.370306312,0.3930856239,0.02161970931,5.419668039,3.998663509,0.02358513743,0.0756689826,0.06191098576,1.645063336,0.9797659175,4.51458839,0.5119940251,0.8274452383,1.797384015,0.1749231026,0.1218565434
0.1319048321,0.6314593024,0.4939414988,0.2189058915,0.07577511629,0.0610410659,0.1494453682,0.5128852779,1.330975885,0.4006258463,0.6019912017,0.1038399742,0.0007016214472,0.4904333916,0.4195696254,0.08208970932,1.163288359,0.3409880233,0.1515502326,0.4995544704,0.464473398,0.8265100648,0.3592301809,0.8861478878,2.828937675,0.06595241603,0.3480042378,0.4665782624,0.4700863696,5.039045234,0.1957523838,1.23134564,41.6678945,0.05612971577,0.2687210143,0.7675738632,0.4258842184,4.175349232,3.186764613,2.064871919,0.3009956008,2.318858883,6.645758348,0.2785437145,0.04069404394,5.222168431,2.990310608,0.1768086047,0.425182597,0.1943491409,1.676173637,2.611435026,0.9513986824,0.1915426551,0.651104703,0.3732626099,0.9605197612,0.3346734303
1.425994858,0.1826624199,0.568709467,0.1918722898,0.04835181703,0.07137649181,0.2463640201,0.2394566177,1.15046625,0.3123680878,0.4904255727,0.1949422464,0.003069956637,0.2033846272,0.2709236732,0.06600406769,0.4390037991,0.0828888292,0.07981887256,1.017690625,0.6623431444,0.4067692544,0.1780574849,0.4581910281,2.63786024,0.2417590852,0.3008557504,0.4060017652,0.1619402126,2.686212057,0.01995471814,1.110556813,63.40688438,0.03837445796,0.0583291761,0.1043785257,0.390651982,2.195786485,3.923404582,2.347749338,0.05525921946,0.3829770904,2.10906021,0.6278061322,0.1465904294,0.7828389424,1.990866879,0.02532714225,0.07981887256,0.1788249741,2.749146168,0.621666219,0.2578763575,0.08979623163,0.390651982,0.2302467478,0.192639779,0.06677155685
0.05822046502,0.1497853782,0.1085017757,1.51902486,0.3069806338,0.1249093613,0.3593790523,0.2318233062,0.5096937074,0.246113784,1.523259076,0.4022504856,0.09156491317,3.75416144,0.3297395428,0.01429047778,0.292160879,2.972419378,0.6764159482,0.1709564564,0.198478858,0.3223296654,0.3831965152,3.189952206,0.4805834749,0.3996041008,0.2942779868,0.2916316021,3.508576933,28.01462922,0.1968910272,1.212044226,25.97162017,0.01852469342,0.374728084,0.7404584597,1.450748133,3.517045364,2.655911759,1.289318662,0.0386372177,0.257757877,1.109893774,0.1095603296,0.03757866379,2.188560208,4.867760153,0.02117107819,0.05980829589,0.08680142058,0.6848843794,1.342246357,0.1376120082,0.1032090062,0.2963950947,0.1042675601,0.07039383498,0.1312606848